slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.266364,0.563462,9.394531,7063.756454,0.265230,3267663.153375,6985.150149,0.633735,14202.312644,0.281992,0.021093,0.122235,13806.187379,919.032498,-3696.232121
-0.152569,0.289835,8.379324,6443.968492,-0.094217,3897545.114575,16658.694987,1.123875,10173.095771,0.543934,0.010983,0.146791,3730.057338,-1588.567741,-2085.893982
0.765873,-0.147483,7.606543,3116.562889,0.432909,1619301.119638,239.682927,0.432842,1849.028773,0.555522,0.022017,0.064689,4164.227677,1176.213600,1172.718600
-0.912344,0.077690,6.491928,3217.409465,0.500311,2639556.731083,13996.741156,0.765425,8035.309864,0.126184,0.010456,0.097441,4013.412306,-745.700293,12.469671
-0.694745,0.480892,4.589619,1861.207795,0.385799,1861623.840585,14892.763872,0.957609,8771.725916,0.188823,0.022264,0.097527,2444.851387,-756.686915,-76.367685
-0.646214,0.170636,8.487815,6004.378691,0.323514,3363310.591416,4518.811498,0.321565,14802.266195,0.319106,0.016419,0.075152,7529.105528,-1986.160921,-9.005052
-0.851961,0.530139,9.528502,2334.454012,0.061744,2349651.167693,1264.684387,1.048732,9087.644692,0.358531,0.023670,0.054113,2491.198274,-1201.767061,-93.801423
-0.789693,-0.350742,4.282105,4498.188954,-0.245127,2956461.957005,4328.211580,1.267070,1006.169393,0.180679,0.019960,0.105035,5323.303254,-1008.788726,57.687114
0.799077,0.421114,5.092720,5614.133084,-0.065685,2697563.191745,9344.330985,1.056269,14662.954554,0.564735,0.022346,0.060848,4686.451193,1709.237172,-2288.103114
-0.568644,0.361726,2.242933,3885.005417,-0.482196,1757280.668976,10138.594918,1.255732,16009.500581,0.131511,0.021240,0.062465,4016.238462,-1449.049218,-165.447154
0.972652,0.445694,4.151683,6201.068318,0.440214,3245831.315039,15140.444207,0.641799,17526.258314,0.475758,0.022366,0.132112,4704.907345,2296.229084,-1120.494208
-0.756068,0.046275,7.431597,2739.595577,-0.410393,772913.199346,19583.245963,0.642122,8911.941635,0.347884,0.012792,0.076693,2356.785004,-1166.762528,-104.763782
-0.270260,0.109355,7.879947,2570.719259,-0.342009,1671689.475718,479.793523,0.524084,3207.128562,0.657313,0.011273,0.094494,2960.494828,-1071.316971,-762.290508
-0.846938,-0.214425,2.343508,4431.071346,-0.238117,3670827.061222,8624.068155,0.737759,16409.060263,0.426481,0.020685,0.129016,6198.838079,-2982.336029,59.490994
0.521378,-0.583481,2.663725,2163.880224,-0.259034,768379.111056,12437.439946,1.157613,7373.420167,0.508858,0.021888,0.098308,2776.518038,761.650589,1401.879578
-0.465626,0.246533,7.739889,5213.846181,0.317186,2070683.068404,17438.801971,0.470315,20586.832627,0.568232,0.017356,0.064547,4083.452867,-2172.184866,-200.988914
-0.333783,0.594162,2.764513,6227.663158,-0.305498,3660123.518682,14008.565368,1.189558,14916.081056,0.189956,0.013707,0.085813,6706.441464,-1892.874824,-793.288404
0.832202,-0.521998,7.481541,7096.865615,-0.464876,959711.362844,3110.676325,0.782201,6141.980450,0.173058,0.013897,0.079827,8800.349013,1403.888978,1015.506355
-0.645165,-0.183897,4.885062,1958.661342,-0.529974,1201317.240977,11685.223624,1.081577,7976.762689,0.136783,0.010907,0.081870,2343.153966,-696.902499,-45.847627
-0.256746,0.208709,4.642273,4110.546708,-0.547023,1611086.090808,10571.952607,1.016087,823.250160,0.610798,0.013970,0.139549,2963.436860,-1646.222582,-936.650812
-0.098460,-0.414391,2.835015,6727.541546,-0.216859,1302247.328208,13812.966139,0.557837,6712.979436,0.606649,0.021941,0.072493,5859.364589,-1218.319187,2516.469709
-0.749772,-0.089330,2.225278,5024.215082,-0.555161,1056541.035278,11425.047599,0.839037,1185.905432,0.178541,0.010891,0.092686,4950.093788,-936.640338,-116.780759
0.820718,-0.126686,5.616441,6416.271097,0.352325,750033.456102,13872.032855,1.118886,9877.697467,0.635479,0.018112,0.111997,10790.580612,5976.098457,5055.367497
-0.875563,-0.568390,6.838396,5387.110352,0.321190,2380720.358531,14356.324339,0.661448,12928.742716,0.364207,0.011113,0.087262,5496.452035,-2446.409139,182.445024
0.230302,0.236669,8.017103,2509.780642,0.511312,1084579.446974,11617.414248,0.603733,10395.782853,0.352056,0.018152,0.111356,2298.505031,137.858684,18.827323
-0.641726,0.224270,8.739909,4166.410492,0.221973,2948804.647913,303.208967,0.666924,11777.729597,0.127404,0.014436,0.086398,4767.847088,-911.847599,-52.242194
0.929563,-0.218038,4.070806,7321.934290,-0.243092,1441710.638383,13107.459477,0.465387,7682.288982,0.372657,0.014342,0.109623,9637.700202,3652.040540,727.716730
0.395388,-0.405616,2.071564,5766.719613,0.207290,1821762.975271,12849.358007,0.701406,15602.840540,0.601713,0.014553,0.103736,4855.283850,1665.030275,3303.557573
0.810400,0.079034,3.929785,7027.867368,-0.482385,1186260.356252,8445.807435,0.325876,2811.786426,0.559533,0.012462,0.141155,712.354369,393.330870,-311.692180
0.829121,-0.031970,3.252715,3952.172783,0.317956,3599764.960077,13289.302619,0.938865,8670.620095,0.323323,0.015230,0.129284,6286.178370,2036.241576,951.498708
-0.600670,0.508544,9.187859,5240.457277,0.444394,3108761.221213,7137.182117,1.054573,8570.747039,0.230260,0.012469,0.132361,3356.134553,-1067.982340,-172.085682
-0.285839,0.018669,9.502579,5294.345724,-0.367660,3017253.020602,12134.040679,0.526017,13880.482110,0.528040,0.010515,0.098231,4548.509180,-1642.823786,-820.219900
0.545637,-0.321089,2.731314,1628.072041,0.492230,3690242.743852,1960.078028,0.797762,12404.948052,0.618079,0.012661,0.050436,1912.253309,917.790914,1055.505259
0.732367,0.141568,6.717552,6131.274270,-0.400797,1260927.016129,3626.545739,0.558022,10562.848704,0.152717,0.015782,0.070337,6594.542988,976.704805,-909.834656
0.365368,0.110234,2.102890,3930.880964,-0.093593,2205673.740218,2786.143106,0.405727,16138.942344,0.227584,0.014366,0.081755,4890.992325,756.695674,-449.961074
0.537524,-0.235188,5.164908,5558.343739,0.438623,2528885.978172,6713.776656,0.466888,17828.058554,0.546309,0.018259,0.088035,6511.540321,2068.405650,2734.578156
-0.975554,0.297132,9.690015,3697.073488,0.322655,1108999.638135,7278.091109,0.736916,10516.909441,0.459847,0.023440,0.112599,4076.410482,-2441.526684,0.491177
0.219259,0.383949,2.541909,6122.447886,0.539894,822951.820393,9222.937298,1.269989,5983.702457,0.342514,0.010230,0.134339,6880.199666,1088.434006,-1219.705401
-0.023699,-0.558120,3.818304,5518.446910,0.388777,737647.991152,9008.268661,1.154115,16962.823246,0.614984,0.013335,0.117479,3479.663221,-632.284038,2085.904148
-0.277137,0.420902,6.821210,3529.799664,-0.027822,1382174.972309,10945.554479,0.560051,17025.190290,0.630525,0.023749,0.062553,3652.475224,-1465.824383,-1250.474480
-0.103962,0.474783,7.619776,6142.445609,-0.060452,2318776.358813,8110.097674,1.040222,8034.027801,0.148623,0.023957,0.088124,5915.066664,-488.638032,-869.583116
0.370659,0.095404,7.027928,7368.425512,0.423754,3136761.269146,13480.363660,0.614152,17935.132588,0.280563,0.010533,0.144495,12050.736150,3250.673747,1602.603521
0.048647,0.448895,9.966185,6824.557442,0.382853,3504158.904024,3784.870250,1.245013,2131.985956,0.610257,0.013273,0.119863,4178.446345,-269.954045,-2142.303586
0.326770,-0.040443,6.067624,3435.142370,0.295054,536492.091821,89.981348,0.693538,1806.612889,0.376443,0.022412,0.074754,3119.447833,440.935326,409.173139
0.718406,-0.316213,4.333320,5960.353754,-0.310546,3300060.325846,11575.592342,0.914567,11613.228521,0.185973,0.021152,0.139377,1364.611155,445.151565,173.128306
0.754627,-0.205772,6.796181,4888.478321,0.153297,1658951.769072,17872.369185,0.749816,11173.177284,0.220650,0.012720,0.131477,7141.134679,1485.978408,1105.620906
-0.265055,-0.266231,3.353863,2322.839901,-0.173259,3683999.860730,9484.960017,1.292113,11016.273589,0.178723,0.019636,0.135018,1565.328248,-334.257782,134.577072
0.349716,0.426772,4.132805,4492.548468,-0.382355,579827.827260,5934.134449,0.940247,6595.649241,0.614096,0.016894,0.071919,5247.332203,696.711215,-2976.436537
-0.953605,-0.136814,8.914328,3723.058070,-0.274841,1172738.043075,8653.374317,0.914713,4876.617135,0.306920,0.022071,0.117318,2454.065213,-1033.692613,-2.600806
0.253457,-0.287555,3.969682,4219.579297,0.073503,3484100.888459,9910.950302,0.806775,17388.163706,0.600161,0.014606,0.148422,2392.030159,292.345748,859.893148
0.774155,-0.053976,3.189286,6891.736601,0.079446,1810888.624913,8966.835368,1.233955,7034.462601,0.131686,0.014039,0.132239,1928.158143,363.854738,87.887776
0.934152,0.440972,9.011130,1543.682766,0.438658,1064515.245014,12163.207910,0.466165,13288.452855,0.606165,0.020656,0.054010,2682.668375,1221.562442,-592.594063
0.504013,-0.262630,7.175642,1920.050726,-0.081939,3146563.427893,5045.697863,1.105494,7316.297470,0.515434,0.014323,0.078479,2227.027159,1049.799154,762.969591
-0.761435,0.472407,7.479945,2532.103406,0.059284,1729779.606617,17754.576422,1.208420,8283.783126,0.321369,0.015587,0.131976,2614.292423,-1139.773612,-135.642342
0.957683,0.160322,6.682808,4771.187693,0.178786,2748744.179807,18386.371970,1.277059,2701.087674,0.602648,0.015117,0.143344,2291.342765,279.465676,-41.984219
-0.452656,-0.037974,2.902502,2844.524870,0.222246,557255.428662,11855.815837,0.492317,18793.075107,0.238186,0.014978,0.142805,0.000000,0.000000,0.000000
-0.710014,-0.016418,4.237667,3888.216651,-0.149821,625710.396220,8411.016481,0.394266,13636.781988,0.417972,0.016338,0.084701,3875.764242,-2113.220110,-56.347468
-0.707670,-0.375070,8.576311,4627.179454,-0.410587,1941899.478569,1575.956285,0.465514,12592.191089,0.620017,0.010378,0.059134,3426.333431,-2512.632263,180.786531
-0.434139,0.503004,6.636867,6592.490994,-0.506806,3187464.528959,14513.159725,0.783757,7660.078776,0.184217,0.018548,0.091386,5463.240343,-1106.042542,-415.511618
-0.508242,0.303466,2.153631,6749.929018,-0.293342,1319398.620229,6544.677450,1.219891,13477.492030,0.373887,0.011251,0.070591,3717.893748,-1665.184333,-727.916561
-0.268015,0.177231,3.462871,6525.659176,0.100270,1865568.390427,4013.963885,0.946500,16069.123718,0.273196,0.019346,0.099924,5125.817879,-1985.086110,-590.927180
-0.699488,0.262706,5.851653,3209.378875,0.109282,3711430.000381,12123.462963,0.316670,2448.616244,0.243555,0.015697,0.146169,0.000000,0.000000,0.000000
-0.768606,-0.342682,3.208921,6706.674399,-0.018504,2515584.865978,1303.738848,0.377201,3050.307880,0.563860,0.021130,0.144536,9135.286734,-5619.195482,546.259413
-0.246820,-0.338589,6.545288,6988.504140,-0.465000,758359.283942,19219.198276,1.075096,12889.904931,0.477763,0.011530,0.091445,8411.967304,-4252.598426,1073.549288
-0.036860,0.054774,4.886729,4592.383679,0.501029,501689.466558,188.740297,1.179312,13981.541716,0.560566,0.015391,0.137124,4713.375276,-1946.778624,1883.298887
-0.229818,-0.032449,6.783849,3611.097459,0.174963,1822172.818953,4134.842116,0.329903,19728.339778,0.626275,0.012572,0.081565,7210.753021,-3221.247715,1211.097054
-0.655516,0.414745,4.448551,3819.850212,-0.284850,2922998.572432,18279.770739,0.834010,8609.370818,0.157105,0.014591,0.088479,3464.145575,-770.362150,-120.918818
0.920177,0.167786,8.849061,3665.994563,0.199378,1766090.909742,9334.076543,0.596512,14498.011892,0.596446,0.015663,0.082212,8561.283527,5325.428961,-769.384338
-0.543448,-0.522857,4.359952,2523.948710,0.056659,1440020.260709,17355.263841,1.142591,1487.300976,0.428418,0.016691,0.132835,2546.429589,-960.769800,341.173144
-0.807200,0.012772,6.090683,4882.015328,-0.255835,3245396.659568,16442.046595,0.512745,14556.184886,0.403904,0.011335,0.114922,6625.775123,-3382.672301,-121.182762
-0.069396,-0.505702,9.436088,6705.873448,-0.545922,3057896.992508,13457.865335,1.145406,15674.676077,0.334480,0.017709,0.144141,8028.865077,-952.663988,2136.705630
0.591161,-0.198365,6.377131,1842.263985,0.031259,1243469.940068,11498.255021,0.717400,2734.123629,0.190899,0.010482,0.066390,1677.893256,271.605027,170.354933
-0.483393,-0.236610,9.996940,6852.138739,0.033518,2059428.095155,3460.136673,1.037042,4548.305998,0.455376,0.010402,0.068006,7843.485668,-3758.973206,895.212779
-0.984916,-0.555733,7.706576,2880.585338,0.274736,2496954.224063,8152.868313,0.752003,784.655487,0.423317,0.011653,0.059582,3496.897882,-1571.906409,30.613849
0.294279,-0.445788,3.548063,5760.464024,0.453116,1241211.698580,2150.528652,1.064021,4839.546055,0.575652,0.014212,0.058335,6182.166112,1408.079508,3438.580607
-0.336486,0.460389,9.391960,3426.086046,-0.101277,2593404.266822,5281.921350,0.514866,1644.886908,0.451508,0.016056,0.085558,2952.480191,-840.858487,-646.638886
0.851653,0.037883,5.243171,5887.491983,0.404546,835124.788854,369.591970,1.003443,18509.313094,0.184516,0.018150,0.125111,8708.181692,1584.813973,685.291916
-0.954361,-0.197713,8.705881,6431.860887,0.353524,2904147.154087,8589.511386,1.173267,19025.740008,0.438088,0.010293,0.111815,8323.839916,-5058.470317,77.465885
0.438507,0.334392,6.118276,5549.229781,0.189840,762132.862351,11180.877779,0.332466,16468.333451,0.143422,0.014623,0.142375,8839.536402,1135.148759,-1011.300118
0.037743,-0.029184,2.137851,3434.495144,0.218556,964844.687394,5107.730136,0.870037,685.922330,0.161027,0.012044,0.139370,4915.567804,-146.877894,409.928760
-0.092038,-0.083398,7.584531,4456.579826,-0.157918,1869389.385268,14796.885543,0.699747,13761.886660,0.540480,0.020111,0.072199,5037.403124,-1186.808540,29.829382
0.416615,0.020645,9.651184,5893.867352,-0.402318,1438260.617997,8420.425744,0.467027,11807.562096,0.470308,0.011881,0.062105,8611.440092,3012.289420,-2550.727381
-0.076526,0.298493,3.094963,5437.623860,0.418526,1674654.562623,12768.819376,0.859047,6916.869832,0.115050,0.014670,0.112851,3639.308270,-257.996066,-97.277673
0.045517,-0.423464,5.267609,1647.143178,0.167294,1866269.530356,7425.988828,0.541517,13686.064331,0.282384,0.010038,0.119913,3509.650513,-208.296953,1080.310618
0.247787,0.096005,3.436260,2859.953028,0.457770,595489.243085,13783.698864,0.832706,5215.540846,0.637613,0.023611,0.092449,3583.033042,976.372492,1025.048067
-0.412649,-0.261576,2.764386,6568.709475,-0.451268,1064459.278966,10713.575759,0.771903,11759.586958,0.115167,0.021636,0.073394,5990.306262,-1055.098012,8.896045
-0.286731,-0.316886,9.223309,4266.644821,-0.098761,1690929.872411,1042.318687,1.229889,17434.445008,0.468250,0.019797,0.099560,2776.563582,-1618.000863,900.907000
0.445260,0.080015,2.862763,3409.089888,-0.392390,3110143.705122,17614.048163,1.260494,7201.945181,0.579793,0.013569,0.059477,3611.069673,1677.236528,-1785.208159
-0.154990,0.142845,3.437785,1946.555244,0.008849,3298804.684272,4027.779217,0.610752,14107.459316,0.649417,0.021208,0.089203,2555.455112,-514.462663,-366.831780
-0.487739,0.004547,3.697348,6937.531065,-0.445574,615661.429709,6160.915768,1.063621,18876.225389,0.522840,0.012654,0.093904,8214.495515,-5764.049056,-1516.775391
0.808174,0.587058,6.513158,7153.577777,-0.282654,1883256.571326,4692.131039,0.736232,14408.910587,0.291212,0.014676,0.086808,4114.547987,731.378552,-1088.789749
0.069519,0.475635,9.415568,3793.556037,-0.286829,939051.980467,4006.496722,0.578192,10826.994861,0.168757,0.010355,0.061384,6221.752325,-254.082055,-1328.717253
0.232019,0.339944,5.091268,4586.752220,0.190347,1562589.335012,7771.043470,0.836745,6780.481631,0.303140,0.014416,0.144717,3459.634679,598.617299,-1010.969455
-0.018369,0.017925,6.518990,1829.267090,-0.369339,1872971.777361,10618.243665,1.205485,7039.496156,0.265637,0.023388,0.135744,2546.667246,-70.746516,-303.684888
-0.865402,0.177268,7.734054,6856.319691,0.381517,1602098.295652,6527.567630,0.302521,19904.502584,0.333662,0.013889,0.111528,9307.400158,-3950.196865,6.178986
0.781680,0.584124,3.440984,3253.652467,0.395946,3948941.307430,5533.675523,0.426036,8645.177457,0.131545,0.023835,0.130005,0.000000,0.000000,0.000000
-0.336861,0.035517,2.289520,5201.039324,-0.480820,3785250.798441,1544.710039,1.242286,9953.351623,0.540067,0.019223,0.065851,5757.943944,-2903.476667,-1923.353596
-0.130084,-0.011855,7.642422,1999.596484,0.389155,1147486.556363,18637.915272,0.956401,12953.017733,0.348634,0.017160,0.086252,2307.428320,-483.375052,488.637983
0.582990,-0.350082,6.220694,3888.641414,0.386244,2793843.089695,9268.947633,1.209907,14900.299365,0.441490,0.011352,0.088492,2486.419621,799.364419,1143.963097
-0.188700,0.068399,8.192934,7317.058902,-0.333389,1786176.652054,10468.363553,0.312992,15186.930743,0.361126,0.011295,0.138044,11936.320339,-3147.682197,-2889.921459
0.191870,-0.028740,6.066706,4069.349469,0.021535,817311.761770,11499.554775,0.380053,2684.059393,0.626174,0.015929,0.072401,4213.890491,934.095153,247.199803
0.057140,-0.029427,8.756099,6710.087806,0.507459,897516.528662,12604.938634,0.488790,1465.211288,0.155882,0.017715,0.117957,6072.692127,-25.241979,434.323663
-0.848308,0.008289,9.592383,2423.227525,0.431289,2445898.464245,15520.278979,0.801118,20066.146339,0.348732,0.013374,0.078663,3326.077215,-1833.945409,64.786137
-0.727641,-0.376128,4.668709,5156.978396,-0.166133,3328270.050054,908.650016,0.623731,6867.260214,0.135970,0.019686,0.093910,4833.232759,-776.190099,84.611756
0.130190,-0.007509,2.261896,3524.066677,0.444236,3331331.803245,410.466899,0.396660,13963.704004,0.417483,0.023026,0.071048,783.361824,3.705252,20.386851
-0.525853,-0.186295,3.245893,4303.577615,0.413689,2751571.958847,10007.539872,1.032828,9481.493035,0.576724,0.016772,0.148401,2946.005457,-1751.872909,465.398160
-0.301878,0.064846,2.435568,6596.805639,0.163952,2300067.883303,13830.656888,0.335978,13647.310132,0.237751,0.022831,0.076748,8278.663716,-888.160870,35.177297
0.704151,0.175231,7.531504,2098.330157,0.556106,1115640.356338,12828.865558,1.094952,10726.340306,0.468827,0.020279,0.086506,2250.466066,798.746437,214.389623
0.440754,0.590091,7.157868,1728.132779,0.492274,1611012.881828,4466.545708,0.587432,4390.202898,0.282338,0.013775,0.144371,0.000000,0.000000,0.000000
-0.274555,-0.515179,7.249918,3684.723182,0.404344,3303891.758769,1617.805033,0.841709,20588.533244,0.182061,0.023126,0.068434,4458.122127,-804.316245,769.843468
-0.810523,0.410962,7.224901,5895.582591,0.364394,1664546.612562,1606.468043,0.551561,1562.524819,0.642353,0.017006,0.097156,5233.497840,-3574.658948,-155.949100
0.920539,0.067125,9.366533,6198.075098,-0.333713,2286451.987704,17119.558557,1.195043,16985.983007,0.111746,0.011297,0.085974,6383.359791,1172.163140,-638.768860
0.708809,-0.487140,5.018409,3360.310299,0.433905,710238.875329,9489.954747,1.254155,8343.360896,0.366006,0.011441,0.098113,2964.909217,903.557727,1083.609503
0.896377,0.488295,4.326842,4659.059070,0.454438,2907289.971032,5093.482401,1.238286,16310.405127,0.117455,0.023542,0.100104,3723.263791,815.986121,-496.248119
-0.488928,-0.545295,9.975123,2568.338224,-0.122719,2433598.760370,13734.065843,0.700674,4546.545274,0.466221,0.021801,0.084255,2379.466544,-824.401577,357.836086
-0.700656,-0.412240,3.249828,2058.856761,-0.350715,2236372.844149,9405.811312,0.667844,9639.387055,0.582720,0.020336,0.139027,489.774874,-485.368073,54.681333
0.459520,0.419447,2.161678,5293.874411,0.261872,1845300.312150,13775.479482,0.507160,17317.659519,0.531684,0.020772,0.146946,1158.391648,364.844018,-421.723551
0.804702,-0.079732,2.164801,6276.117686,-0.465639,2446335.048089,9510.220257,0.984849,20189.857551,0.192248,0.017206,0.136169,4573.623561,1510.094268,-588.068461
0.493555,0.189117,9.978530,4116.455077,-0.056099,2678577.653429,16781.399379,0.627998,13323.441147,0.142703,0.023308,0.143064,1605.048072,230.844021,-163.775313
-0.606825,0.539590,4.242961,7008.708251,-0.515455,2212045.023641,16854.238880,1.073121,5073.532977,0.144046,0.017081,0.091360,7342.311020,-1177.542530,-184.628470
0.097608,-0.293173,6.160332,3537.209446,-0.343487,1970291.204648,12360.235198,1.166176,18977.694747,0.569026,0.018601,0.101608,1999.469277,343.187879,527.499606
-0.963440,-0.173242,4.528330,2541.840283,0.291395,1247870.972545,13088.214030,0.395459,5046.502320,0.221545,0.015439,0.146742,0.000000,0.000000,0.000000
-0.557399,0.136017,4.809359,2711.290240,-0.535802,2369544.241041,17466.824262,1.243731,6260.559297,0.287798,0.022896,0.090648,2885.821503,-1007.823519,-188.587834
-0.246524,-0.574525,3.162195,3835.596947,-0.098587,1427067.921519,10557.013806,0.834659,8891.736369,0.221075,0.013635,0.082415,3991.413215,-766.087676,787.141562
-0.184291,-0.047454,6.403015,5147.869030,0.044141,2160399.663626,8272.378321,0.813058,7046.085723,0.307377,0.020404,0.082235,5550.032499,-1058.147024,304.400503
0.032659,-0.441444,9.947582,5694.443285,0.252847,2853346.968140,15074.164921,0.872383,2278.684491,0.135016,0.020871,0.089215,5739.494003,-100.661526,697.964566
0.761227,-0.294343,4.673481,3122.037632,0.555600,1044899.247364,2942.137131,1.133446,10357.595112,0.531502,0.021103,0.090214,1347.139348,753.385963,675.392806
-0.293896,-0.594509,9.163871,6440.348179,-0.144734,3286439.333325,5717.100074,0.973643,1766.488377,0.249339,0.016523,0.104034,3761.573236,-686.994263,593.935511
-0.111251,-0.234402,5.694220,6961.515835,0.074378,3753117.117063,1043.225211,1.257501,12272.872543,0.253201,0.013505,0.096592,8290.677582,-1452.736552,1858.955193
-0.673668,-0.366552,9.604138,2109.020503,0.544247,1843568.888948,17301.418578,0.935304,18249.723251,0.432975,0.013515,0.122118,2494.447115,-1613.515442,264.295423
-0.167207,-0.235678,9.314661,3423.360051,0.057703,1723277.805214,14029.708084,1.030521,9477.307481,0.536379,0.010514,0.098583,2727.897877,-1124.696488,1143.235957
-0.101003,-0.078910,9.713476,6545.532258,-0.177889,2100889.083816,11903.789022,0.641355,18747.804636,0.266317,0.014435,0.083130,5373.458534,-640.086735,-62.039800
0.299636,0.001902,9.122693,4107.695086,0.219730,1294259.084201,12785.867301,0.872943,12201.729235,0.592744,0.022987,0.069720,478.804621,126.987412,64.229144
-0.716106,0.585880,4.495833,7048.535210,0.298159,530972.343437,4321.874645,0.346283,10477.585852,0.455812,0.016225,0.087210,7645.529480,-3933.975711,-529.237518
0.602245,0.588859,7.780248,6850.003882,0.260414,3891372.429377,4055.426746,0.542807,4845.767832,0.499312,0.023359,0.106101,5467.448715,632.061012,-1061.717982
0.428671,0.110076,3.044882,3010.798434,-0.430395,2392138.590492,18001.085331,0.950507,9486.294820,0.302163,0.023925,0.100939,2908.224173,557.375199,-705.972810
0.159013,0.064770,2.090179,5693.113042,0.367668,1328422.793561,3718.747592,1.030250,14683.357885,0.200764,0.015315,0.121819,8167.615667,679.166537,1637.987765
0.988442,-0.179414,8.929489,2872.226296,-0.026662,1132598.688173,3781.553742,1.192458,8121.685882,0.148636,0.020774,0.097640,0.000000,0.000000,0.000000
-0.201418,-0.200017,8.480725,2555.319505,0.379016,1080084.721028,8147.177166,0.641921,6960.442869,0.347967,0.022772,0.094217,2558.548706,-561.044082,588.764781
-0.573051,-0.301353,6.725873,1948.832588,-0.435463,3146671.699532,14501.001534,0.443163,7535.050564,0.655826,0.017129,0.085061,1275.201905,-868.067174,61.189104
-0.634772,0.526219,9.000475,5227.925409,-0.244113,3704718.149403,11972.492173,0.550997,15217.641345,0.149683,0.016757,0.077730,5246.498419,-849.454339,-187.717040
0.173675,-0.057589,8.197277,5891.217910,-0.410926,3815940.290614,5633.828160,0.325731,862.957883,0.642896,0.014715,0.093795,3731.942193,1274.323407,-1231.599799
0.514548,-0.574835,6.744122,3662.054982,-0.341505,1515338.739411,17644.973800,0.726940,16437.580020,0.206605,0.015934,0.146000,2553.460346,487.237637,730.500172
-0.516472,-0.044714,5.115112,3737.892535,0.312649,3873804.768733,630.738398,0.893433,13824.520242,0.400792,0.011833,0.104548,5976.177029,-2986.917326,514.447480
0.578033,0.119480,9.658939,6428.442206,-0.304173,2493253.919001,17015.723268,1.133042,17789.135421,0.285037,0.013222,0.106697,5482.402729,1759.264853,-1509.384230
0.733672,-0.060885,7.512179,5141.502392,0.026736,842840.089951,8824.032246,1.150150,19886.600379,0.152644,0.021855,0.083605,11755.226146,2268.200404,455.782475
0.722983,0.058603,8.367098,4807.147452,-0.271052,2456793.295064,434.276893,0.322782,19814.784077,0.591763,0.014798,0.108608,0.000000,0.000000,0.000000
-0.927082,-0.399169,8.690966,6265.730282,-0.417741,2781609.604343,18354.791140,0.495368,674.193103,0.277808,0.018590,0.106784,3996.789773,-1115.756304,19.845803
0.992529,-0.190220,4.487605,3197.134113,-0.182597,2463489.693141,18512.979647,0.791511,20114.288422,0.208076,0.020243,0.074514,4847.909982,1475.864590,294.117925
0.691063,0.176645,8.539905,7386.198521,-0.459840,3564729.413109,13327.708736,0.438481,18677.828982,0.581124,0.013821,0.092382,10079.879523,3946.266321,-4506.264459
-0.742137,-0.251806,5.586271,6632.127031,-0.191102,2372849.558673,8938.971892,0.331365,13266.496543,0.390254,0.013217,0.086765,8618.037707,-3101.922537,171.753655
0.247884,-0.003581,7.931095,2251.126402,-0.188790,2275219.487332,6325.268806,0.936543,1668.021899,0.391421,0.019885,0.058655,3560.063282,681.905079,-333.346588
-0.207637,-0.573636,9.454112,4683.265844,0.027944,3065521.928604,14.364497,1.023037,20419.913954,0.386958,0.022522,0.085461,2735.902204,-738.146643,903.049913
0.085253,0.387749,2.241552,5019.998987,-0.359135,659693.454624,7418.618730,1.238640,16650.036496,0.240027,0.016298,0.055891,5213.509243,-889.316731,-1893.441506
0.547337,0.062560,8.446281,7040.083767,0.433461,3011598.941724,5529.617636,1.015351,3603.781892,0.615543,0.016990,0.125384,2026.000927,1259.336847,594.446422
-0.684483,0.005110,4.965453,6580.486493,0.219864,1949497.057443,16948.631460,1.279035,17751.371156,0.615571,0.014483,0.083000,8452.193631,-7474.045978,372.157594
-0.946657,-0.200245,2.401822,2481.331966,-0.077545,735017.102300,17740.994599,0.421043,14620.976367,0.411722,0.023872,0.108808,2012.919028,-843.413729,7.607297
-0.291054,-0.259228,8.812576,4236.585687,0.220448,1815920.625259,17913.830367,0.958968,16333.724506,0.246351,0.018122,0.055498,3349.260442,-887.550587,616.826139
-0.259588,-0.425719,2.015483,3038.761028,0.136690,3140708.963660,17375.465300,1.095802,11939.555258,0.160158,0.020196,0.066359,1597.802103,-357.181268,304.958740
-0.205612,-0.503828,9.683110,6335.551424,-0.167754,732693.119775,19412.761126,0.385023,6264.646799,0.641482,0.012770,0.142049,7777.300423,-3681.204550,4192.076071
0.248178,-0.206275,2.536127,4165.400414,0.343363,1400206.467695,3426.155748,1.165504,14058.869611,0.309058,0.015703,0.106421,2297.650117,218.456773,1189.606702
0.529504,-0.002182,7.714659,6540.363403,-0.488900,2388376.333427,7277.006354,1.185219,18394.531810,0.404283,0.012709,0.119548,5975.666701,2591.678694,-2143.656629
0.023310,0.364935,5.988088,3879.494510,-0.394460,1615616.604235,7502.292859,0.805649,16953.811958,0.112016,0.019650,0.073202,2997.087563,-154.714322,-534.013271
0.670609,0.427349,6.933568,3079.807210,0.557712,2988568.110777,2859.976596,1.100849,10498.452957,0.457555,0.020621,0.050303,3698.838028,1505.798450,-585.814752
-0.216182,-0.042745,6.614332,2134.542879,-0.381101,3652269.786856,19714.146449,0.601329,14539.490995,0.188157,0.018412,0.126440,2261.704763,-311.307307,-170.445255
