experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,v_ref_profile_mean,u_meas_diag_mean,speed_ratio_vs_profile
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,9.0,4,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0010_gp_off_clay_sinusoidal_v9_b4_s820,ok,0,14.56507396697998,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0010_gp_off_clay_sinusoidal_v9_b4_s820/20260516_194733_238789_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.0853951761493436,0.247968,0.0649549915966386,3.3862979591836733,4.4719,0.3762553287981859,4.984229999999999,5.3201,35.45609817044061,35.668641,0.334891,0,0,,,,,No dynamics-GP.,,4.499488138138138,3.7906618618618615,0.8424651305849237
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,9.0,4,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0011_gp_off_clay_sinusoidal_v9_b4_s821,ok,0,14.60368037223816,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0011_gp_off_clay_sinusoidal_v9_b4_s821/20260516_194747_798754_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.0846428238591999,0.235215,0.0635433997599039,3.42278487394958,4.45602,0.3803094304388422,5.08564,5.43,35.844292240557905,36.026152,0.504077,0,0,,,,,No dynamics-GP.,,4.514481831831832,3.8327651651651657,0.8489933746416147
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0012_gp_off_clay_lane_change_v5_b0_s820,ok,0,14.316023588180542,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0012_gp_off_clay_lane_change_v5_b0_s820/20260516_194802_420448_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0754504266879661,0.227414,0.0469364285714285,4.313247298919568,5.56606,0.8626494597839136,5.21445,6.180299999999999,44.54551857054197,45.821118,3.000296,0,0,,,,,No dynamics-GP.,,4.747792642642643,4.549374324324323,0.9582083015723536
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0013_gp_off_clay_lane_change_v5_b0_s821,ok,0,14.309373378753662,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0013_gp_off_clay_lane_change_v5_b0_s821/20260516_194816_738446_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0750729357615775,0.226926,0.0454043133253301,4.295126650660264,5.53054,0.8590253301320528,5.07714,5.3602,44.35803780280931,45.636797,2.988649,0,0,,,,,No dynamics-GP.,,4.744584384384385,4.5260211711711715,0.9539341709397012
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,4,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0014_gp_off_clay_lane_change_v5_b4_s820,ok,0,14.661199808120728,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0014_gp_off_clay_lane_change_v5_b4_s820/20260516_194831_067682_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0726819385773724,0.222236,0.0447706518607443,4.298152581032413,5.58994,0.8596305162064827,6.63963,6.790299999999999,44.56581724693893,45.83677,3.008811,0,0,,,,,No dynamics-GP.,,4.744127477477477,4.4998483483483485,0.9485091557322538
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,4,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0015_gp_off_clay_lane_change_v5_b4_s821,ok,0,14.563735008239746,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0015_gp_off_clay_lane_change_v5_b4_s821/20260516_194845_739401_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0730781260989364,0.223707,0.045073956782713,4.252641656662665,5.326779999999999,0.850528331332533,5.15987,5.390199999999999,44.11802702805005,45.385916,3.020499,0,0,,,,,No dynamics-GP.,,4.742272222222222,4.436843543543543,0.9355944441047808
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,7.0,0,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0016_gp_off_clay_lane_change_v7_b0_s820,ok,0,14.313050985336304,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0016_gp_off_clay_lane_change_v7_b0_s820/20260516_194900_313144_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.08147115062146,0.236112,0.0555581224489795,4.725297238895559,6.61388,0.6750424626993655,5.20743,6.020099999999999,48.64489756939432,49.913338,2.971742,0,0,,,,,No dynamics-GP.,,5.63815045045045,5.065670270270271,0.8984631245279306
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,7.0,0,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0017_gp_off_clay_lane_change_v7_b0_s821,ok,0,14.26891589164734,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0017_gp_off_clay_lane_change_v7_b0_s821/20260516_194914_657328_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.078844738136862,0.227926,0.0537518871548619,4.677936494597839,6.5894,0.6682766420854056,5.09279,5.3901,48.15434240734232,49.426014,2.967901,0,0,,,,,No dynamics-GP.,,5.62402012012012,5.0020660660660665,0.88941112571255
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,7.0,4,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0018_gp_off_clay_lane_change_v7_b4_s820,ok,0,14.61501932144165,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0018_gp_off_clay_lane_change_v7_b4_s820/20260516_194928_905853_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.1004311867363903,0.294916,0.0625595918367347,4.699538295318128,6.4446200000000005,0.6713626136168754,4.950270000000001,5.14,48.55616947879616,49.809309,2.969912,0,0,,,,,No dynamics-GP.,,5.646509909909909,4.996076126126126,0.8848078203772849
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,7.0,4,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0019_gp_off_clay_lane_change_v7_b4_s821,ok,0,14.616294622421265,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0019_gp_off_clay_lane_change_v7_b4_s821/20260516_194943_539122_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0987505250617736,0.266718,0.0657522569027611,4.809855462184873,6.52542,0.6871222088835534,5.15603,5.4201,49.67433521504689,50.920217,2.966818,0,0,,,,,No dynamics-GP.,,5.717737687687688,5.137751951951952,0.8985637733985855
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,9.0,0,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0020_gp_off_clay_lane_change_v9_b0_s820,ok,0,14.311308145523071,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0020_gp_off_clay_lane_change_v9_b0_s820/20260516_194958_163449_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0859778013629057,0.252574,0.0555333577430972,4.737353301320528,7.51052,0.5263725890356142,5.243,5.81,48.75215955385087,50.016676,2.985232,0,0,,,,,No dynamics-GP.,,6.075365465465466,5.079706906906908,0.8361154461870262
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,9.0,0,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0021_gp_off_clay_lane_change_v9_b0_s821,ok,0,14.365960359573364,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0021_gp_off_clay_lane_change_v9_b0_s821/20260516_195012_498624_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.0869829170061659,0.249018,0.0579767166866746,4.840048739495798,7.59208,0.537783193277311,4.99658,5.45,49.78073571672138,51.044425,2.950379,0,0,,,,,No dynamics-GP.,,6.0974863363363365,5.208297747747748,0.8541712864053984
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,9.0,4,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0022_gp_off_clay_lane_change_v9_b4_s820,ok,0,14.66527009010315,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0022_gp_off_clay_lane_change_v9_b4_s820/20260516_195026_861306_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.1044664821105823,0.311213,0.0634295306122448,4.812827971188475,7.699839999999999,0.5347586634653861,4.9578,5.19,49.6951687995952,50.941923,2.967292,0,0,,,,,No dynamics-GP.,,6.1007893393393395,5.132544444444444,0.8412918655211675
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,9.0,4,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0023_gp_off_clay_lane_change_v9_b4_s821,ok,0,14.6091148853302,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0023_gp_off_clay_lane_change_v9_b4_s821/20260516_195041_544372_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.1088058267263745,0.319165,0.0652389135654261,4.7787362545018,7.621539999999999,0.5309706949446444,5.130649999999999,6.8201,49.348671321799166,50.597806,2.968861,0,0,,,,,No dynamics-GP.,,6.082807657657658,5.088121921921922,0.8364758855257367
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,right_left,5.0,0,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0024_gp_off_clay_right_left_v5_b0_s820,ok,0,14.360050201416016,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0024_gp_off_clay_right_left_v5_b0_s820/20260516_195056_177492_clay_right_left_acados_rate_mlp/diag_clay_right_left_acados_rate_mlp.csv,,,1000,0.0992238306082093,0.244558,0.0750365810324129,3.443262304921969,4.40706,0.6886524609843938,5.2096800000000005,5.430499999999999,36.41078875786226,28.710182,-13.003843,0,0,,,,,No dynamics-GP.,,3.793354054054054,3.4584941441441446,0.9117245832742567
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,right_left,5.0,0,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0025_gp_off_clay_right_left_v5_b0_s821,ok,0,14.308130741119385,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0025_gp_off_clay_right_left_v5_b0_s821/20260516_195110_543589_clay_right_left_acados_rate_mlp/diag_clay_right_left_acados_rate_mlp.csv,,,1000,0.096157732595749,0.230237,0.0727395522208883,3.4296050420168065,4.39096,0.6859210084033613,6.49029,7.4104,36.298415870728974,28.536985,-12.901238,0,0,,,,,No dynamics-GP.,,3.788996396396397,3.440354354354354,0.9079856496106393
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,right_left,5.0,4,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0026_gp_off_clay_right_left_v5_b4_s820,ok,0,14.616827249526978,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0026_gp_off_clay_right_left_v5_b4_s820/20260516_195124_849576_clay_right_left_acados_rate_mlp/diag_clay_right_left_acados_rate_mlp.csv,,,1000,0.0890001795845875,0.232209,0.0656219951980792,3.4444776710684275,4.38852,0.6888955342136855,4.9913,5.12,36.63113978730376,28.355694,-13.251888,0,0,,,,,No dynamics-GP.,,3.7889572072072077,3.42397927927928,0.903673251512664
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,right_left,5.0,4,821,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0027_gp_off_clay_right_left_v5_b4_s821,ok,0,14.607533931732178,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0027_gp_off_clay_right_left_v5_b4_s821/20260516_195139_490953_clay_right_left_acados_rate_mlp/diag_clay_right_left_acados_rate_mlp.csv,,,1000,0.0940346030110479,0.241917,0.0692282424969988,3.403303961584633,4.3635600000000005,0.6806607923169267,6.64627,6.770099999999999,36.244253959737854,28.321849,-12.842976,0,0,,,,,No dynamics-GP.,,3.7792614114114116,3.376582582582582,0.8934503901706963
dynamics_gp_ablation,gp_off,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,right_left,7.0,0,820,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0028_gp_off_clay_right_left_v7_b0_s820,ok,0,14.312631368637083,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/dynamics_gp_ablation_20260516_194446/raw/0028_gp_off_clay_right_left_v7_b0_s820/20260516_195154_096014_clay_right_left_acados_rate_mlp/diag_clay_right_left_acados_rate_mlp.csv,,,1000,0.1319630596305239,0.273204,0.1092450372148859,3.655418727490997,4.59804,0.5222026753558567,5.148899999999999,5.47,38.43789836892623,29.114477,-14.971544,0,0,,,,,No dynamics-GP.,,4.068956906906907,3.7292758258258254,0.9165188796901522
