distribution,case_label,terrain,terrain_config,path,excitation_source,true_n,true_phi_deg,status,run_dir,diag_csv,open_loop_throttle,steer_amp,steer_period,bumpiness,seed,notes,n_samples,mean_speed_mps,p95_speed_mps,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,terrain_update_count,first_update_time_s
ood,terrain3,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain3.yaml,sinusoidal,open_loop_command,0.8824,24.58,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0069_ood_terrain3_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0069_ood_terrain3_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,4.415280257742258,4.507236,0.888023,0.8715199130869132,0.005623000000000045,0.010880086913086728,133,4.164
ood,terrain3,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain3.yaml,sinusoidal,open_loop_command,0.8824,24.58,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0068_ood_terrain3_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0068_ood_terrain3_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,4.416580006993008,4.502922,0.885403,0.886814908091908,0.003003000000000089,0.004414908091908032,133,4.164
ood,terrain3,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain3.yaml,sinusoidal,open_loop_command,0.8824,24.58,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0072_ood_terrain3_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0072_ood_terrain3_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,4.415244634365634,4.503632,0.906023,0.8926661668331669,0.02362300000000006,0.010266166833166945,133,4.164
ood,terrain3,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain3.yaml,sinusoidal,open_loop_command,0.8824,24.58,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0071_ood_terrain3_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0071_ood_terrain3_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,4.416126188811189,4.507988,0.88619,0.8853457342657342,0.003790000000000071,0.00294573426573419,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0074_ood_terrain4_ol_thr75_amp60_b0_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0074_ood_terrain4_ol_thr75_amp60_b0_s711/open_loop_diag.csv,0.75,0.6,3.0,0,711,,1668,4.5017816833166835,4.590681,0.821868,0.8075792587412588,0.03246800000000005,0.018179258741258808,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0076_ood_terrain4_ol_thr75_amp60_b0_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0076_ood_terrain4_ol_thr75_amp60_b0_s713/open_loop_diag.csv,0.75,0.6,3.0,0,713,,1668,4.502544034965035,4.58701,0.811873,0.8117448981018981,0.022472999999999965,0.022344898101898103,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0077_ood_terrain4_ol_thr75_amp60_b0_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0077_ood_terrain4_ol_thr75_amp60_b0_s714/open_loop_diag.csv,0.75,0.6,3.0,0,714,,1668,4.500868929070929,4.585885,0.819237,0.815328918081918,0.029837000000000002,0.025928918081917995,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0075_ood_terrain4_ol_thr75_amp60_b0_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0075_ood_terrain4_ol_thr75_amp60_b0_s712/open_loop_diag.csv,0.75,0.6,3.0,0,712,,1668,4.501360331668331,4.59044,0.787312,0.8257952867132867,0.0020879999999999788,0.036395286713286734,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0078_ood_terrain4_ol_thr75_amp60_b0_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0078_ood_terrain4_ol_thr75_amp60_b0_s715/open_loop_diag.csv,0.75,0.6,3.0,0,715,,1668,4.501511007992008,4.583447,0.822519,0.81242910989011,0.03311900000000001,0.023029109890109978,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0079_ood_terrain4_ol_thr75_amp60_b4_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0079_ood_terrain4_ol_thr75_amp60_b4_s710/open_loop_diag.csv,0.75,0.6,3.0,4,710,,1668,4.504445646353646,4.58996,0.770622,0.8107083636363637,0.01877799999999996,0.02130836363636368,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0085_ood_terrain5_ol_thr75_amp60_b0_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0085_ood_terrain5_ol_thr75_amp60_b0_s710/open_loop_diag.csv,0.75,0.6,3.0,0,710,,1668,4.318154915084915,4.400272,1.033767,1.0088055014985016,0.06966700000000015,0.04470550149850161,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0080_ood_terrain4_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0080_ood_terrain4_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,4.503789909090909,4.596424,0.77023,0.8061150949050949,0.01917000000000002,0.01671509490509493,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0081_ood_terrain4_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0081_ood_terrain4_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,4.506639816183816,4.597,0.747526,0.8057153806193805,0.04187399999999997,0.016315380619380537,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0084_ood_terrain4_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0084_ood_terrain4_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,4.503847357642358,4.59671,0.791926,0.8110514045954047,0.0025260000000000282,0.02165140459540471,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0082_ood_terrain4_ol_thr75_amp60_b4_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0082_ood_terrain4_ol_thr75_amp60_b4_s713/open_loop_diag.csv,0.75,0.6,3.0,4,713,,1668,4.505195604395605,4.599469,0.775225,0.8074493056943056,0.014174999999999938,0.01804930569430563,133,4.164
ood,terrain4,dirt,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain4.yaml,sinusoidal,open_loop_command,0.7894,32.64,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0083_ood_terrain4_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0083_ood_terrain4_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,4.504989577422577,4.597736,0.808766,0.7997829330669329,0.019365999999999994,0.010382933066932942,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0086_ood_terrain5_ol_thr75_amp60_b0_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0086_ood_terrain5_ol_thr75_amp60_b0_s711/open_loop_diag.csv,0.75,0.6,3.0,0,711,,1668,4.3197169790209795,4.406459,1.012797,1.0013969300699301,0.04869699999999999,0.03729693006993018,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0089_ood_terrain5_ol_thr75_amp60_b0_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0089_ood_terrain5_ol_thr75_amp60_b0_s714/open_loop_diag.csv,0.75,0.6,3.0,0,714,,1668,4.320161354645355,4.407427,1.002824,0.9951851888111889,0.03872399999999998,0.031085188811188935,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0088_ood_terrain5_ol_thr75_amp60_b0_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0088_ood_terrain5_ol_thr75_amp60_b0_s713/open_loop_diag.csv,0.75,0.6,3.0,0,713,,1668,4.3188421628371625,4.402009,1.019567,1.0143977292707291,0.05546699999999993,0.050297729270729175,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0090_ood_terrain5_ol_thr75_amp60_b0_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0090_ood_terrain5_ol_thr75_amp60_b0_s715/open_loop_diag.csv,0.75,0.6,3.0,0,715,,1668,4.320198366633367,4.403392,1.033115,1.0018908341658341,0.06901500000000005,0.037790834165834175,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0087_ood_terrain5_ol_thr75_amp60_b0_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0087_ood_terrain5_ol_thr75_amp60_b0_s712/open_loop_diag.csv,0.75,0.6,3.0,0,712,,1668,4.31984401998002,4.408992,1.015982,1.0088614405594405,0.051881999999999984,0.044761440559440535,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0091_ood_terrain5_ol_thr75_amp60_b4_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0091_ood_terrain5_ol_thr75_amp60_b4_s710/open_loop_diag.csv,0.75,0.6,3.0,4,710,,1668,4.319103634365635,4.408722,1.017602,1.0073098721278722,0.05350199999999994,0.043209872127872195,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0092_ood_terrain5_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0092_ood_terrain5_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,4.319778105894105,4.411736,1.011805,1.0140313336663336,0.04770500000000011,0.04993133366633362,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0097_ood_terrain6_ol_thr75_amp60_b0_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0097_ood_terrain6_ol_thr75_amp60_b0_s710/open_loop_diag.csv,0.75,0.6,3.0,0,710,,1668,4.363966266733267,4.4482,0.975808,0.9680633746253746,0.05100800000000005,0.04326337462537466,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0093_ood_terrain5_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0093_ood_terrain5_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,4.3194552637362635,4.412092,1.013838,1.0129186393606393,0.04973800000000006,0.04881863936063935,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0094_ood_terrain5_ol_thr75_amp60_b4_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0094_ood_terrain5_ol_thr75_amp60_b4_s713/open_loop_diag.csv,0.75,0.6,3.0,4,713,,1668,4.317709258741258,4.409016,1.023164,1.019286857142857,0.059064000000000005,0.05518685714285709,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0096_ood_terrain5_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0096_ood_terrain5_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,4.315957838161838,4.41015,1.029421,1.0179552157842156,0.06532099999999996,0.05385521578421559,133,4.164
ood,terrain5,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain5.yaml,sinusoidal,open_loop_command,0.9641,30.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0095_ood_terrain5_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0095_ood_terrain5_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,4.319918428571429,4.415211,0.994685,1.008452062937063,0.030585000000000084,0.044352062937063064,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0098_ood_terrain6_ol_thr75_amp60_b0_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0098_ood_terrain6_ol_thr75_amp60_b0_s711/open_loop_diag.csv,0.75,0.6,3.0,0,711,,1668,4.3606835374625375,4.449271,0.981945,0.9874958191808191,0.057145,0.06269581918081912,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0099_ood_terrain6_ol_thr75_amp60_b0_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0099_ood_terrain6_ol_thr75_amp60_b0_s712/open_loop_diag.csv,0.75,0.6,3.0,0,712,,1668,4.364911425574426,4.450582,0.95149,0.9677739460539462,0.02668999999999999,0.04297394605394622,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0102_ood_terrain6_ol_thr75_amp60_b0_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0102_ood_terrain6_ol_thr75_amp60_b0_s715/open_loop_diag.csv,0.75,0.6,3.0,0,715,,1668,4.365545286713286,4.455526,0.98986,0.9652693706293707,0.06506,0.04046937062937073,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0100_ood_terrain6_ol_thr75_amp60_b0_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0100_ood_terrain6_ol_thr75_amp60_b0_s713/open_loop_diag.csv,0.75,0.6,3.0,0,713,,1668,4.362772347652348,4.445762,0.98392,0.9755019080919081,0.05912000000000006,0.05070190809190811,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0101_ood_terrain6_ol_thr75_amp60_b0_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0101_ood_terrain6_ol_thr75_amp60_b0_s714/open_loop_diag.csv,0.75,0.6,3.0,0,714,,1668,4.363798527472527,4.445952,0.970395,0.9746998051948051,0.04559500000000005,0.04989980519480519,133,4.164
