idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
66,0.6218923506133277,1530046.0852496442,12115.996956239136,16983.730132144527,15.378415653060614,0.020982055210148363,Learned MLP,0.6056834305816364,2.606386783131451
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,Bekker-UKF,0.8324785181581325,94.9528907250903
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,NN-UKF,0.6015195748498,40.86607328217007
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,Learned MLP,0.5557658987357543,30.1513086063585
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,Bekker-UKF,1.1161405233441715,165.4939903701226
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,NN-UKF,0.5040536929506622,19.898187999937253
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,Learned MLP,0.5984629312933404,42.3551142481679
67,0.46116422284114106,1636561.5165068263,18180.23616516565,18127.52312493771,37.206195592425345,0.012927317801487283,Bekker-UKF,0.41024113136508933,11.042290133073353
67,0.46116422284114106,1636561.5165068263,18180.23616516565,18127.52312493771,37.206195592425345,0.012927317801487283,NN-UKF,0.559205148841235,21.259438860214104
67,0.46116422284114106,1636561.5165068263,18180.23616516565,18127.52312493771,37.206195592425345,0.012927317801487283,Learned MLP,0.5830388774580832,26.427604003210977
65,0.8167085488710901,1056598.1941006405,7523.102983190276,2564.3614112337077,30.501537309193605,0.02129303705753034,Bekker-UKF,0.5475884033754946,32.951797292631696
65,0.8167085488710901,1056598.1941006405,7523.102983190276,2564.3614112337077,30.501537309193605,0.02129303705753034,NN-UKF,0.9038727974542051,10.672625957399287
65,0.8167085488710901,1056598.1941006405,7523.102983190276,2564.3614112337077,30.501537309193605,0.02129303705753034,Learned MLP,1.0210394522770267,25.018827547278235
63,0.9104777883671257,1910987.0475770426,5969.603055901267,7326.714614776358,13.746204597276611,0.022661258936292887,Bekker-UKF,1.046692238075766,14.960765814279862
63,0.9104777883671257,1910987.0475770426,5969.603055901267,7326.714614776358,13.746204597276611,0.022661258936292887,NN-UKF,1.0463578032512628,14.92403402040459
63,0.9104777883671257,1910987.0475770426,5969.603055901267,7326.714614776358,13.746204597276611,0.022661258936292887,Learned MLP,0.8815531409029228,3.176864700464256
62,0.8352779932460315,770968.2527243816,3734.1257008866,4874.529749130826,18.628950312941523,0.02444953000540639,Bekker-UKF,0.658190993966168,21.200965512292917
62,0.8352779932460315,770968.2527243816,3734.1257008866,4874.529749130826,18.628950312941523,0.02444953000540639,NN-UKF,0.7619387166633833,8.780223730980788
62,0.8352779932460315,770968.2527243816,3734.1257008866,4874.529749130826,18.628950312941523,0.02444953000540639,Learned MLP,1.1794876267534251,41.208991053354204
68,1.2083658111808302,3357152.929951803,10467.03765108196,4409.603196576916,26.26346951142956,0.017983696099899592,Bekker-UKF,0.8814477701441855,27.054558976406017
68,1.2083658111808302,3357152.929951803,10467.03765108196,4409.603196576916,26.26346951142956,0.017983696099899592,NN-UKF,1.317394599273766,9.022829600449503
68,1.2083658111808302,3357152.929951803,10467.03765108196,4409.603196576916,26.26346951142956,0.017983696099899592,Learned MLP,0.9879196545140045,18.24332951388313
64,1.1571455901915324,1354084.0135470205,859.1310405051894,17576.29948992147,15.218848711155132,0.019401597691790912,Bekker-UKF,0.7788096045371711,32.69562524035879
64,1.1571455901915324,1354084.0135470205,859.1310405051894,17576.29948992147,15.218848711155132,0.019401597691790912,NN-UKF,1.0915109599042851,5.672115146408095
64,1.1571455901915324,1354084.0135470205,859.1310405051894,17576.29948992147,15.218848711155132,0.019401597691790912,Learned MLP,1.2713480955967258,9.86932900865918
69,0.9332035828967052,1696969.5476454303,4.885077545365268,945.7648370158704,8.194215735612497,0.017060924234377686,Bekker-UKF,0.6972997190796009,25.278928214661192
69,0.9332035828967052,1696969.5476454303,4.885077545365268,945.7648370158704,8.194215735612497,0.017060924234377686,NN-UKF,0.6372689890680908,31.71168641573582
69,0.9332035828967052,1696969.5476454303,4.885077545365268,945.7648370158704,8.194215735612497,0.017060924234377686,Learned MLP,0.9142093315488776,2.0353813139967403
71,0.4067586802895663,2097962.030388912,1801.1089636276065,14237.894260809093,17.17965588173743,0.01741377192909141,Bekker-UKF,0.5785923834363318,42.24463090116215
71,0.4067586802895663,2097962.030388912,1801.1089636276065,14237.894260809093,17.17965588173743,0.01741377192909141,NN-UKF,0.36766067756848597,9.612088104240813
71,0.4067586802895663,2097962.030388912,1801.1089636276065,14237.894260809093,17.17965588173743,0.01741377192909141,Learned MLP,0.5826026703081785,43.230543941540745
79,0.9272567147278381,2159705.02312207,5380.967695668035,1591.4523587928425,21.552086080575755,0.010714839186417711,Bekker-UKF,0.6846261805524169,26.166489853528475
79,0.9272567147278381,2159705.02312207,5380.967695668035,1591.4523587928425,21.552086080575755,0.010714839186417711,NN-UKF,0.8002593652897206,13.696029095393808
79,0.9272567147278381,2159705.02312207,5380.967695668035,1591.4523587928425,21.552086080575755,0.010714839186417711,Learned MLP,0.8650253169974012,6.711345061405425
74,0.5324734656514838,2421199.9074033652,6122.530464552353,3157.2080220472926,35.21740429145978,0.014582180792591624,Bekker-UKF,0.5157030687645784,3.1495272475947216
74,0.5324734656514838,2421199.9074033652,6122.530464552353,3157.2080220472926,35.21740429145978,0.014582180792591624,NN-UKF,0.5729707836727632,7.605509125554409
74,0.5324734656514838,2421199.9074033652,6122.530464552353,3157.2080220472926,35.21740429145978,0.014582180792591624,Learned MLP,0.6004423315378541,12.764742333819408
76,0.693640735932836,2871803.478950401,2104.259962565596,15742.556788106966,30.844038853919262,0.023392859222629472,Bekker-UKF,0.699355396583188,0.8238646253476839
76,0.693640735932836,2871803.478950401,2104.259962565596,15742.556788106966,30.844038853919262,0.023392859222629472,NN-UKF,0.7589859108057843,9.420608030621125
76,0.693640735932836,2871803.478950401,2104.259962565596,15742.556788106966,30.844038853919262,0.023392859222629472,Learned MLP,0.6530836240070392,5.846991075467038
72,0.9896616197539937,1976156.0338597286,14191.593208455908,15497.0687862207,21.994878617513717,0.02317725045210275,Bekker-UKF,0.8080609133815186,18.349777615667932
72,0.9896616197539937,1976156.0338597286,14191.593208455908,15497.0687862207,21.994878617513717,0.02317725045210275,NN-UKF,1.1445605205901368,15.65170334428522
72,0.9896616197539937,1976156.0338597286,14191.593208455908,15497.0687862207,21.994878617513717,0.02317725045210275,Learned MLP,0.9649831724615597,2.493624770309718
78,1.2586683943269992,3709724.669959309,5412.845770142776,3966.793533671035,29.36165462268534,0.022781025158427164,Bekker-UKF,0.9295798938450365,26.145766586752497
78,1.2586683943269992,3709724.669959309,5412.845770142776,3966.793533671035,29.36165462268534,0.022781025158427164,NN-UKF,1.1770149059359556,6.487291550265954
78,1.2586683943269992,3709724.669959309,5412.845770142776,3966.793533671035,29.36165462268534,0.022781025158427164,Learned MLP,0.9986648824989393,20.657030318702958
75,1.2142720699314076,2071402.2836131642,4148.731088431918,9122.967905467236,17.860365325739203,0.011895649215516424,Bekker-UKF,0.7728703202474213,36.351140787494224
75,1.2142720699314076,2071402.2836131642,4148.731088431918,9122.967905467236,17.860365325739203,0.011895649215516424,NN-UKF,1.2824280528330703,5.612908720325975
75,1.2142720699314076,2071402.2836131642,4148.731088431918,9122.967905467236,17.860365325739203,0.011895649215516424,Learned MLP,1.1607511353978248,4.407655900098738
77,0.7648613700026661,2959510.0287478766,6663.941913683752,13509.743999333989,20.39921698474164,0.019554092471844857,Bekker-UKF,0.8149957541703104,6.554702085094141
77,0.7648613700026661,2959510.0287478766,6663.941913683752,13509.743999333989,20.39921698474164,0.019554092471844857,NN-UKF,0.7846622137739218,2.5888147248417925
77,0.7648613700026661,2959510.0287478766,6663.941913683752,13509.743999333989,20.39921698474164,0.019554092471844857,Learned MLP,0.6442640474386482,15.76721315701923
70,1.0227499171306573,2544505.43538492,17525.953076147543,19837.119027223347,6.491256200430428,0.018736597665936768,Bekker-UKF,1.0482060583969273,2.488989814605665
70,1.0227499171306573,2544505.43538492,17525.953076147543,19837.119027223347,6.491256200430428,0.018736597665936768,NN-UKF,1.1082724696035031,8.362019985568006
70,1.0227499171306573,2544505.43538492,17525.953076147543,19837.119027223347,6.491256200430428,0.018736597665936768,Learned MLP,0.9050892153467404,11.504347232216466
73,1.1440081995932772,3210976.163891456,4560.2833203444525,12076.072436839822,6.841388822829013,0.020342505941266475,Bekker-UKF,1.3390872612500697,17.052243307884325
73,1.1440081995932772,3210976.163891456,4560.2833203444525,12076.072436839822,6.841388822829013,0.020342505941266475,NN-UKF,1.11860267232963,2.2207469555444947
73,1.1440081995932772,3210976.163891456,4560.2833203444525,12076.072436839822,6.841388822829013,0.020342505941266475,Learned MLP,0.8953459437822286,21.736055379625252
82,0.8620251658932855,1600254.2591616323,1405.804963989343,19232.167947948183,25.542112297970142,0.012124756709680527,Bekker-UKF,0.5809887521386027,32.60188041766216
82,0.8620251658932855,1600254.2591616323,1405.804963989343,19232.167947948183,25.542112297970142,0.012124756709680527,NN-UKF,1.3522315108781804,56.86682528310085
82,0.8620251658932855,1600254.2591616323,1405.804963989343,19232.167947948183,25.542112297970142,0.012124756709680527,Learned MLP,0.8699633762572679,0.920879189850145
80,0.43916582922404646,3103313.33601247,2401.1792167167987,13432.571762574407,15.827193396891285,0.010893014550770515,Bekker-UKF,0.6036987183656538,37.464865932833916
80,0.43916582922404646,3103313.33601247,2401.1792167167987,13432.571762574407,15.827193396891285,0.010893014550770515,NN-UKF,0.35951726827250724,18.136329297811876
80,0.43916582922404646,3103313.33601247,2401.1792167167987,13432.571762574407,15.827193396891285,0.010893014550770515,Learned MLP,0.5961423954442572,35.74425781203641
86,1.2191744495834502,893829.5036123833,10816.381246552326,1760.6535191084681,24.777530540674803,0.018902494051558028,Bekker-UKF,0.5409318227561891,55.63130256371377
86,1.2191744495834502,893829.5036123833,10816.381246552326,1760.6535191084681,24.777530540674803,0.018902494051558028,NN-UKF,1.3042552519923045,6.978558518670029
86,1.2191744495834502,893829.5036123833,10816.381246552326,1760.6535191084681,24.777530540674803,0.018902494051558028,Learned MLP,1.2999999999999645,6.629531191711702
83,0.7296003126487667,2301358.6552231307,18825.525559456233,19903.40677360698,21.722939209863032,0.01788465879745372,Bekker-UKF,0.6881154689764317,5.685968461516542
83,0.7296003126487667,2301358.6552231307,18825.525559456233,19903.40677360698,21.722939209863032,0.01788465879745372,NN-UKF,0.7236291103821174,0.8184210125912917
83,0.7296003126487667,2301358.6552231307,18825.525559456233,19903.40677360698,21.722939209863032,0.01788465879745372,Learned MLP,0.6279508551724853,13.932211337362183
85,1.2348510673710464,1802408.109947402,7865.369160976262,8746.01480622061,34.87443150484174,0.015824788642773292,Bekker-UKF,0.6012264266546201,51.311826782916455
85,1.2348510673710464,1802408.109947402,7865.369160976262,8746.01480622061,34.87443150484174,0.015824788642773292,NN-UKF,1.3647700487198888,10.52102433902699
85,1.2348510673710464,1802408.109947402,7865.369160976262,8746.01480622061,34.87443150484174,0.015824788642773292,Learned MLP,1.0988490962825916,11.013633520842163
88,0.5181359887738679,2495713.3006062116,7630.476469156957,6598.726498346292,23.366939545286247,0.011232694681135975,Bekker-UKF,0.5472477075368629,5.618547908993126
88,0.5181359887738679,2495713.3006062116,7630.476469156957,6598.726498346292,23.366939545286247,0.011232694681135975,NN-UKF,0.4448979199809995,14.134912528693699
88,0.5181359887738679,2495713.3006062116,7630.476469156957,6598.726498346292,23.366939545286247,0.011232694681135975,Learned MLP,0.6920867526979375,33.572414905151014
81,1.0349151907876046,1879665.7448920435,15749.50313379561,4580.452144082719,10.22007678778518,0.012582913245193216,Bekker-UKF,0.9990478350929922,3.465728980875831
81,1.0349151907876046,1879665.7448920435,15749.50313379561,4580.452144082719,10.22007678778518,0.012582913245193216,NN-UKF,1.320254636410419,27.57128778887299
81,1.0349151907876046,1879665.7448920435,15749.50313379561,4580.452144082719,10.22007678778518,0.012582913245193216,Learned MLP,0.9776343689725379,5.534832450519368
87,0.585865791897195,592755.0432637456,15156.246609922177,11227.223757413934,16.49375582215412,0.022179904102354382,Bekker-UKF,0.5317231351261538,9.24147774453811
87,0.585865791897195,592755.0432637456,15156.246609922177,11227.223757413934,16.49375582215412,0.022179904102354382,NN-UKF,0.540086606647647,7.813937233184826
87,0.585865791897195,592755.0432637456,15156.246609922177,11227.223757413934,16.49375582215412,0.022179904102354382,Learned MLP,0.9355806889864822,59.691980983701725
84,0.9682212953850752,1480948.571621911,14528.549929601868,12772.570538032329,13.981836346180414,0.02250686557962822,Bekker-UKF,0.8679525854622476,10.355970313888756
84,0.9682212953850752,1480948.571621911,14528.549929601868,12772.570538032329,13.981836346180414,0.02250686557962822,NN-UKF,0.9804329810158017,1.261249436356359
84,0.9682212953850752,1480948.571621911,14528.549929601868,12772.570538032329,13.981836346180414,0.02250686557962822,Learned MLP,1.0418948759928703,7.609167548674308
91,0.7844351323454453,2633536.0493372064,9679.330888303324,6680.237293807533,30.085034637930544,0.02179408635934016,Bekker-UKF,0.7306080752856488,6.861887597876283
91,0.7844351323454453,2633536.0493372064,9679.330888303324,6680.237293807533,30.085034637930544,0.02179408635934016,NN-UKF,0.8525784832750881,8.686932560745412
91,0.7844351323454453,2633536.0493372064,9679.330888303324,6680.237293807533,30.085034637930544,0.02179408635934016,Learned MLP,0.6238920538463165,20.466074488416673
38,1.0127210031871652,505510.1454778819,17992.155780654888,12115.757904676635,14.473053984063881,0.018501281883040614,Bekker-UKF,1.320317548488722,30.373275989488747
38,1.0127210031871652,505510.1454778819,17992.155780654888,12115.757904676635,14.473053984063881,0.018501281883040614,NN-UKF,1.3521196327169944,33.513537140209145
38,1.0127210031871652,505510.1454778819,17992.155780654888,12115.757904676635,14.473053984063881,0.018501281883040614,Learned MLP,1.2999999999999645,28.36704244394012
90,0.7699728887469185,3398675.5411008876,11592.944154606817,15291.648524312242,18.198936524065235,0.014301602093027561,Bekker-UKF,0.781578847130455,1.5073203944134268
90,0.7699728887469185,3398675.5411008876,11592.944154606817,15291.648524312242,18.198936524065235,0.014301602093027561,NN-UKF,0.7204344213171942,6.433793728808428
90,0.7699728887469185,3398675.5411008876,11592.944154606817,15291.648524312242,18.198936524065235,0.014301602093027561,Learned MLP,0.6752251613691616,12.305332923078993
89,1.1665101022903102,3849481.273993615,11353.379619671248,10596.253122525131,32.01120858599848,0.022317179930706837,Bekker-UKF,0.8907818366739432,23.637023380681047
89,1.1665101022903102,3849481.273993615,11353.379619671248,10596.253122525131,32.01120858599848,0.022317179930706837,NN-UKF,1.1175177957956763,4.199904175578333
89,1.1665101022903102,3849481.273993615,11353.379619671248,10596.253122525131,32.01120858599848,0.022317179930706837,Learned MLP,0.9070561484293311,22.241895149606563
92,0.8756526391517991,3583566.545690609,13354.496176990246,18614.882528770777,20.046180696927912,0.0162975766527272,Bekker-UKF,0.8272408793124931,5.528648881387493
92,0.8756526391517991,3583566.545690609,13354.496176990246,18614.882528770777,20.046180696927912,0.0162975766527272,NN-UKF,0.7865973809865962,10.170158140728766
92,0.8756526391517991,3583566.545690609,13354.496176990246,18614.882528770777,20.046180696927912,0.0162975766527272,Learned MLP,0.6183287723291121,29.38652329900402
93,0.7998554021191127,3957392.2371226354,5669.44075306169,5536.29946068172,23.984476390593827,0.02070118467622919,Bekker-UKF,0.8806168851885289,10.097010391559424
93,0.7998554021191127,3957392.2371226354,5669.44075306169,5536.29946068172,23.984476390593827,0.02070118467622919,NN-UKF,0.7636524528895638,4.526186749959281
93,0.7998554021191127,3957392.2371226354,5669.44075306169,5536.29946068172,23.984476390593827,0.02070118467622919,Learned MLP,0.6540319569795193,18.231225888235937
95,0.5056041577361206,2694755.802529713,15287.097429001535,12472.577483113235,12.461772301783247,0.010571229882821014,Bekker-UKF,0.6732650852555935,33.16051202390956
95,0.5056041577361206,2694755.802529713,15287.097429001535,12472.577483113235,12.461772301783247,0.010571229882821014,NN-UKF,0.5969069931564396,18.05816546864134
95,0.5056041577361206,2694755.802529713,15287.097429001535,12472.577483113235,12.461772301783247,0.010571229882821014,Learned MLP,0.589851167020333,16.662641711934214
97,1.136934680656025,3749075.585661171,10617.332579611135,14533.394619557786,33.51110578828184,0.014441549755634577,Bekker-UKF,0.7637554258117335,32.82328010514751
97,1.136934680656025,3749075.585661171,10617.332579611135,14533.394619557786,33.51110578828184,0.014441549755634577,NN-UKF,1.0883478627264451,4.2734924667391345
97,1.136934680656025,3749075.585661171,10617.332579611135,14533.394619557786,33.51110578828184,0.014441549755634577,Learned MLP,0.614251599857783,45.973008800879185
96,0.961920170437035,2338836.051725689,15496.69950077664,10420.570755968178,28.042823133624037,0.019127756974002902,Bekker-UKF,0.7422464489535698,22.837001264217122
96,0.961920170437035,2338836.051725689,15496.69950077664,10420.570755968178,28.042823133624037,0.019127756974002902,NN-UKF,1.3327116388360605,38.547010427129464
96,0.961920170437035,2338836.051725689,15496.69950077664,10420.570755968178,28.042823133624037,0.019127756974002902,Learned MLP,0.8887609327265549,7.605541494908177
99,1.0723106537529898,861911.85951075,14376.063995951645,14740.391849439116,24.780787819313982,0.012092209386666556,Bekker-UKF,0.46590794006457964,56.55102945830631
99,1.0723106537529898,861911.85951075,14376.063995951645,14740.391849439116,24.780787819313982,0.012092209386666556,NN-UKF,1.3372774259582254,24.709888993257316
99,1.0723106537529898,861911.85951075,14376.063995951645,14740.391849439116,24.780787819313982,0.012092209386666556,Learned MLP,1.2653283022888262,18.000161414072696
98,0.9026585755268122,1563264.6256444892,19405.739999554018,20134.95889136012,17.531205921110164,0.023019674853524213,Bekker-UKF,0.7551662032086629,16.339774120250212
98,0.9026585755268122,1563264.6256444892,19405.739999554018,20134.95889136012,17.531205921110164,0.023019674853524213,NN-UKF,1.1579309647550382,28.28006027409015
98,0.9026585755268122,1563264.6256444892,19405.739999554018,20134.95889136012,17.531205921110164,0.023019674853524213,Learned MLP,0.962787652505924,6.661331162119536
94,0.940949849835796,3014735.1469449853,15964.466183618011,9063.137907226523,9.080091745312586,0.021974306096650367,Bekker-UKF,1.3282588643922097,41.16149384837062
94,0.940949849835796,3014735.1469449853,15964.466183618011,9063.137907226523,9.080091745312586,0.021974306096650367,NN-UKF,1.0097470317521355,7.311461065469669
94,0.940949849835796,3014735.1469449853,15964.466183618011,9063.137907226523,9.080091745312586,0.021974306096650367,Learned MLP,0.5850465654356386,37.82383136171026
