time_s,control_delay_ms,manual_delay_ms,camera_delay_ms
40.0,450.0,450.0,660.5
40.050000000000004,450.0,450.0,660.5
40.1,450.0,450.0,660.5
40.150000000000006,450.0,450.0,660.5
40.2,450.0,450.0,660.5
40.25,450.0,450.0,660.5
40.300000000000004,450.0,450.0,660.5
40.35,450.0,450.0,660.5
40.400000000000006,450.0,450.0,660.5
40.45,450.0,450.0,660.5
40.5,450.0,450.0,660.5
40.550000000000004,450.0,450.0,660.5
40.6,450.0,450.0,660.5
40.650000000000006,450.0,450.0,660.5
40.7,450.0,450.0,660.5
40.75,450.0,450.0,660.5
40.800000000000004,450.0,450.0,660.5
40.85,450.0,450.0,660.5
40.900000000000006,450.0,450.0,660.5
40.95,450.0,450.0,660.5
41.0,450.0,450.0,660.5
41.050000000000004,450.0,450.0,660.5
41.1,450.0,450.0,660.5
41.150000000000006,450.0,450.0,660.5
41.2,450.0,450.0,660.5
41.25,450.0,450.0,660.5
41.300000000000004,450.0,450.0,660.5
41.35,450.0,450.0,660.5
41.400000000000006,450.0,450.0,660.5
41.45,450.0,450.0,660.5
41.5,450.0,450.0,660.5
41.550000000000004,450.0,450.0,660.5
41.6,450.0,450.0,660.5
41.650000000000006,450.0,450.0,660.5
41.7,450.0,450.0,660.5
41.75,450.0,450.0,660.5
41.800000000000004,450.0,450.0,660.5
41.85,450.0,450.0,660.5
41.900000000000006,450.0,450.0,660.5
41.95,450.0,450.0,660.5
42.0,450.0,450.0,660.5
42.050000000000004,450.0,450.0,660.5
42.1,450.0,450.0,660.5
42.150000000000006,450.0,450.0,660.5
42.2,450.0,450.0,660.5
42.25,450.0,450.0,660.5
42.300000000000004,450.0,450.0,660.5
42.35,450.0,450.0,660.5
42.400000000000006,450.0,450.0,660.5
42.45,450.0,450.0,660.5
42.5,450.0,450.0,660.5
42.550000000000004,450.0,450.0,660.5
42.6,450.0,450.0,660.5
42.650000000000006,450.0,450.0,660.5
42.7,450.0,450.0,660.5
42.75,450.0,450.0,660.5
42.800000000000004,450.0,450.0,660.5
42.85,450.0,450.0,660.5
42.900000000000006,450.0,450.0,660.5
42.95,450.0,450.0,660.5
43.0,450.0,450.0,660.5
43.050000000000004,450.0,450.0,660.5
43.1,450.0,450.0,660.5
43.150000000000006,450.0,450.0,660.5
43.2,450.0,450.0,660.5
43.25,450.0,450.0,660.5
43.300000000000004,450.0,450.0,660.5
43.35,450.0,450.0,660.5
43.400000000000006,450.0,450.0,660.5
43.45,450.0,450.0,660.5
43.5,450.0,450.0,660.5
43.550000000000004,450.0,450.0,660.5
43.6,450.0,450.0,660.5
43.650000000000006,450.0,450.0,660.5
43.7,450.0,450.0,660.5
43.75,450.0,450.0,660.5
43.800000000000004,450.0,450.0,660.5
43.85,450.0,450.0,660.5
43.900000000000006,450.0,450.0,660.5
43.95,450.0,450.0,660.5
44.0,450.0,450.0,660.5
44.050000000000004,450.0,450.0,660.5
44.1,450.0,450.0,660.5
44.150000000000006,450.0,450.0,660.5
44.2,450.0,450.0,660.5
44.25,450.0,450.0,660.5
44.300000000000004,450.0,450.0,660.5
44.35,450.0,450.0,660.5
44.400000000000006,450.0,450.0,660.5
44.45,450.0,450.0,660.5
44.5,450.0,450.0,660.5
44.550000000000004,450.0,450.0,660.5
44.6,450.0,450.0,660.5
44.650000000000006,450.0,450.0,660.5
44.7,450.0,450.0,660.5
44.75,450.0,450.0,660.5
44.800000000000004,450.0,450.0,660.5
44.85,450.0,450.0,660.5
44.900000000000006,450.0,450.0,660.5
44.95,450.0,450.0,660.5
45.0,450.0,450.0,660.5
45.050000000000004,450.0,450.0,660.5
45.1,450.0,450.0,660.5
45.150000000000006,450.0,450.0,660.5
45.2,450.0,450.0,660.5
45.25,450.0,450.0,660.5
45.300000000000004,450.0,450.0,660.5
45.35,450.0,450.0,660.5
45.400000000000006,450.0,450.0,660.5
45.45,450.0,450.0,660.5
45.5,450.0,450.0,660.5
45.550000000000004,450.0,450.0,660.5
45.6,450.0,450.0,660.5
45.650000000000006,450.0,450.0,660.5
45.7,450.0,450.0,660.5
45.75,450.0,450.0,660.5
45.800000000000004,450.0,450.0,660.5
45.85,450.0,450.0,660.5
45.900000000000006,450.0,450.0,660.5
45.95,450.0,450.0,660.5
46.0,450.0,450.0,660.5
46.050000000000004,450.0,450.0,660.5
46.1,450.0,450.0,660.5
46.150000000000006,450.0,450.0,660.5
46.2,450.0,450.0,660.5
46.25,450.0,450.0,660.5
46.300000000000004,450.0,450.0,660.5
46.35,450.0,450.0,660.5
46.400000000000006,450.0,450.0,660.5
46.45,450.0,450.0,660.5
46.5,450.0,450.0,660.5
46.550000000000004,450.0,450.0,660.5
46.6,450.0,450.0,660.5
46.650000000000006,450.0,450.0,660.5
46.7,450.0,450.0,660.5
46.75,450.0,450.0,660.5
46.800000000000004,450.0,450.0,660.5
46.85,450.0,450.0,660.5
46.900000000000006,450.0,450.0,660.5
46.95,450.0,450.0,660.5
47.0,450.0,450.0,660.5
47.050000000000004,450.0,450.0,660.5
47.1,450.0,450.0,660.5
47.150000000000006,450.0,450.0,660.5
47.2,450.0,450.0,660.5
47.25,450.0,450.0,660.5
47.300000000000004,450.0,450.0,660.5
47.35,450.0,450.0,660.5
47.400000000000006,450.0,450.0,660.5
47.45,450.0,450.0,660.5
47.5,450.0,450.0,660.5
47.550000000000004,450.0,450.0,660.5
47.6,450.0,450.0,660.5
47.650000000000006,450.0,450.0,660.5
47.7,450.0,450.0,660.5
47.75,450.0,450.0,660.5
47.800000000000004,450.0,450.0,660.5
47.85,450.0,450.0,660.5
47.900000000000006,450.0,450.0,660.5
47.95,450.0,450.0,660.5
48.0,450.0,450.0,660.5
48.050000000000004,450.0,450.0,660.5
48.1,450.0,450.0,660.5
48.150000000000006,450.0,450.0,660.5
48.2,450.0,450.0,660.5
48.25,450.0,450.0,660.5
48.300000000000004,450.0,450.0,660.5
48.35,450.0,450.0,660.5
48.400000000000006,450.0,450.0,660.5
48.45,450.0,450.0,660.5
48.5,450.0,450.0,660.5
48.550000000000004,450.0,450.0,660.5
48.6,450.0,450.0,660.5
48.650000000000006,450.0,450.0,660.5
48.7,450.0,450.0,660.5
48.75,450.0,450.0,660.5
48.800000000000004,450.0,450.0,660.5
48.85,450.0,450.0,660.5
48.900000000000006,450.0,450.0,660.5
48.95,450.0,450.0,660.5
49.0,450.0,450.0,660.5
49.050000000000004,450.0,450.0,660.5
49.1,450.0,450.0,660.5
49.150000000000006,450.0,450.0,660.5
49.2,450.0,450.0,660.5
49.25,450.0,450.0,660.5
49.300000000000004,450.0,450.0,660.5
49.35,450.0,450.0,660.5
49.400000000000006,450.0,450.0,660.5
49.45,450.0,450.0,660.5
49.5,450.0,450.0,660.5
49.550000000000004,450.0,450.0,660.5
49.6,450.0,450.0,660.5
49.650000000000006,450.0,450.0,660.5
49.7,450.0,450.0,660.5
49.75,450.0,450.0,660.5
49.800000000000004,450.0,450.0,660.5
49.85,450.0,450.0,660.5
49.900000000000006,450.0,450.0,660.5
49.95,450.0,450.0,660.5
50.0,450.0,450.0,660.5
50.050000000000004,450.0,450.0,660.5
50.1,450.0,450.0,660.5
50.150000000000006,450.0,450.0,660.5
50.2,450.0,450.0,660.5
50.25,450.0,450.0,660.5
50.300000000000004,450.0,450.0,660.5
50.35,450.0,450.0,660.5
50.400000000000006,450.0,450.0,660.5
50.45,450.0,450.0,660.5
50.5,450.0,450.0,660.5
50.550000000000004,450.0,450.0,660.5
50.6,450.0,450.0,660.5
50.650000000000006,450.0,450.0,660.5
50.7,450.0,450.0,660.5
50.75,450.0,450.0,660.5
50.800000000000004,450.0,450.0,660.5
50.85,450.0,450.0,660.5
50.900000000000006,450.0,450.0,660.5
50.95,450.0,450.0,660.5
51.0,450.0,450.0,660.5
51.050000000000004,450.0,450.0,660.5
51.1,450.0,450.0,660.5
51.150000000000006,450.0,450.0,660.5
51.2,450.0,450.0,660.5
51.25,450.0,450.0,660.5
51.300000000000004,450.0,450.0,660.5
51.35,450.0,450.0,660.5
51.400000000000006,450.0,450.0,660.5
51.45,450.0,450.0,660.5
51.5,450.0,450.0,660.5
51.550000000000004,450.0,450.0,660.5
51.6,450.0,450.0,660.5
51.650000000000006,450.0,450.0,660.5
51.7,450.0,450.0,660.5
51.75,450.0,450.0,660.5
51.800000000000004,450.0,450.0,660.5
51.85,450.0,450.0,660.5
51.900000000000006,450.0,450.0,660.5
51.95,450.0,450.0,660.5
52.0,450.0,450.0,660.5
52.050000000000004,450.0,450.0,660.5
52.1,450.0,450.0,660.5
52.150000000000006,450.0,450.0,660.5
52.2,450.0,450.0,660.5
52.25,450.0,450.0,660.5
52.300000000000004,450.0,450.0,660.5
52.35,450.0,450.0,660.5
52.400000000000006,450.0,450.0,660.5
52.45,450.0,450.0,660.5
52.5,450.0,450.0,660.5
52.550000000000004,450.0,450.0,660.5
52.6,450.0,450.0,660.5
52.650000000000006,450.0,450.0,660.5
52.7,450.0,450.0,660.5
52.75,450.0,450.0,660.5
52.800000000000004,450.0,450.0,660.5
52.85,450.0,450.0,660.5
52.900000000000006,450.0,450.0,660.5
52.95,450.0,450.0,660.5
53.0,450.0,450.0,660.5
53.050000000000004,450.0,450.0,660.5
53.1,450.0,450.0,660.5
53.150000000000006,450.0,450.0,660.5
53.2,450.0,450.0,660.5
53.25,450.0,450.0,660.5
53.300000000000004,450.0,450.0,660.5
53.35,450.0,450.0,660.5
53.400000000000006,450.0,450.0,660.5
53.45,450.0,450.0,660.5
53.5,450.0,450.0,660.5
53.550000000000004,450.0,450.0,660.5
53.6,450.0,450.0,660.5
53.650000000000006,450.0,450.0,660.5
53.7,450.0,450.0,660.5
53.75,450.0,450.0,660.5
53.800000000000004,450.0,450.0,660.5
53.85,450.0,450.0,660.5
53.900000000000006,450.0,450.0,660.5
53.95,450.0,450.0,660.5
54.0,450.0,450.0,660.5
54.050000000000004,450.0,450.0,660.5
54.1,450.0,450.0,660.5
54.150000000000006,450.0,450.0,660.5
54.2,450.0,450.0,660.5
54.25,450.0,450.0,660.5
54.300000000000004,450.0,450.0,660.5
54.35,450.0,450.0,660.5
54.400000000000006,450.0,450.0,660.5
54.45,450.0,450.0,660.5
54.5,450.0,450.0,660.5
54.550000000000004,450.0,450.0,660.5
54.6,450.0,450.0,660.5
54.650000000000006,450.0,450.0,660.5
54.7,450.0,450.0,660.5
54.75,450.0,450.0,660.5
54.800000000000004,450.0,450.0,660.5
54.85,450.0,450.0,660.5
54.900000000000006,450.0,450.0,660.5
54.95,450.0,450.0,660.5
55.0,450.0,450.0,660.5
55.050000000000004,450.0,450.0,660.5
55.1,450.0,450.0,660.5
55.150000000000006,450.0,450.0,660.5
55.2,450.0,450.0,660.5
55.25,450.0,450.0,660.5
55.300000000000004,450.0,450.0,660.5
55.35,450.0,450.0,660.5
55.400000000000006,450.0,450.0,660.5
55.45,450.0,450.0,660.5
55.5,450.0,450.0,660.5
55.550000000000004,450.0,450.0,660.5
55.6,450.0,450.0,660.5
55.650000000000006,450.0,450.0,660.5
55.7,450.0,450.0,660.5
55.75,450.0,450.0,660.5
55.800000000000004,450.0,450.0,660.5
55.85,450.0,450.0,660.5
55.900000000000006,450.0,450.0,660.5
55.95,450.0,450.0,660.5
56.0,450.0,450.0,660.5
56.050000000000004,450.0,450.0,660.5
56.1,450.0,450.0,660.5
56.150000000000006,450.0,450.0,660.5
56.2,450.0,450.0,660.5
56.25,450.0,450.0,660.5
56.300000000000004,450.0,450.0,660.5
56.35,450.0,450.0,660.5
56.400000000000006,450.0,450.0,660.5
56.45,450.0,450.0,660.5
56.5,450.0,450.0,660.5
56.550000000000004,450.0,450.0,660.5
56.6,450.0,450.0,660.5
56.650000000000006,450.0,450.0,660.5
56.7,450.0,450.0,660.5
56.75,450.0,450.0,660.5
56.800000000000004,450.0,450.0,660.5
56.85,450.0,450.0,660.5
56.900000000000006,450.0,450.0,660.5
56.95,450.0,450.0,660.5
57.0,450.0,450.0,660.5
57.050000000000004,450.0,450.0,660.5
57.1,450.0,450.0,660.5
57.150000000000006,450.0,450.0,660.5
57.2,450.0,450.0,660.5
57.25,450.0,450.0,660.5
57.300000000000004,450.0,450.0,660.5
57.35,450.0,450.0,660.5
57.400000000000006,450.0,450.0,660.5
57.45,450.0,450.0,660.5
57.5,450.0,450.0,660.5
57.550000000000004,450.0,450.0,660.5
57.6,450.0,450.0,660.5
57.650000000000006,450.0,450.0,660.5
57.7,450.0,450.0,660.5
57.75,450.0,450.0,660.5
57.800000000000004,450.0,450.0,660.5
57.85,450.0,450.0,660.5
57.900000000000006,450.0,450.0,660.5
57.95,450.0,450.0,660.5
58.0,450.0,450.0,660.5
58.050000000000004,450.0,450.0,660.5
58.1,450.0,450.0,660.5
58.150000000000006,450.0,450.0,660.5
58.2,450.0,450.0,660.5
58.25,450.0,450.0,660.5
58.300000000000004,450.0,450.0,660.5
58.35,450.0,450.0,660.5
58.400000000000006,450.0,450.0,660.5
58.45,450.0,450.0,660.5
58.5,450.0,450.0,660.5
58.550000000000004,450.0,450.0,660.5
58.6,450.0,450.0,660.5
58.650000000000006,450.0,450.0,660.5
58.7,450.0,450.0,660.5
58.75,450.0,450.0,660.5
58.800000000000004,450.0,450.0,660.5
58.85,450.0,450.0,660.5
58.900000000000006,450.0,450.0,660.5
58.95,450.0,450.0,660.5
59.0,450.0,450.0,660.5
59.050000000000004,450.0,450.0,660.5
59.1,450.0,450.0,660.5
59.150000000000006,450.0,450.0,660.5
59.2,450.0,450.0,660.5
59.25,450.0,450.0,660.5
59.300000000000004,450.0,450.0,660.5
59.35,450.0,450.0,660.5
59.400000000000006,450.0,450.0,660.5
59.45,450.0,450.0,660.5
59.5,450.0,450.0,660.5
59.550000000000004,450.0,450.0,660.5
59.6,450.0,450.0,660.5
59.650000000000006,450.0,450.0,660.5
59.7,450.0,450.0,660.5
59.75,450.0,450.0,660.5
59.800000000000004,450.0,450.0,660.5
59.85,450.0,450.0,660.5
59.900000000000006,450.0,450.0,660.5
59.95,450.0,450.0,660.5
60.0,450.0,450.0,660.5
